distance,colour_rmse,class_a,class_b,cross_class,file_a,file_b
1,1.229122527456071,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.04.31 PM.png,Screen Shot 2018-06-08 at 5.04.31 PM.png
1,1.229519723306625,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.24.04 PM.png,Screen Shot 2018-06-08 at 5.24.04 PM.png
1,1.2301814314021597,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.24.59 PM.png,Screen Shot 2018-06-07 at 2.24.59 PM.png
1,1.2303137303143454,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.17.34 PM.png,Screen Shot 2018-06-08 at 5.17.34 PM.png
1,1.2334846472494094,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.25.37 PM.png,Screen Shot 2018-06-08 at 5.25.37 PM.png
1,1.2336165919090636,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.38.33 PM.png,Screen Shot 2018-06-08 at 2.38.33 PM.png
1,1.235725790443279,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.13.10 PM.png,Screen Shot 2018-06-08 at 5.13.10 PM.png
1,1.2358574958303243,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.19.28 PM.png,Screen Shot 2018-06-08 at 5.19.28 PM.png
1,1.2379628763954649,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.19.15 PM.png,Screen Shot 2018-06-08 at 5.19.15 PM.png
1,1.239014225099938,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.50.09 PM.png,Screen Shot 2018-06-07 at 2.50.09 PM.png
1,1.2443884458506784,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.58.57 PM.png,Screen Shot 2018-06-07 at 2.58.57 PM.png
1,1.2459570033378626,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.20.08 PM.png,Screen Shot 2018-06-08 at 5.20.08 PM.png
1,1.2607609722570994,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.41.39 PM.png,Screen Shot 2018-06-08 at 2.41.39 PM.png
1,1.265399928546966,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.02.08 PM.png,Screen Shot 2018-06-08 at 5.02.08 PM.png
1,1.265785740821355,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.31.45 PM.png,Screen Shot 2018-06-08 at 2.31.45 PM.png
1,1.2741163195851992,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.39.21 PM.png,Screen Shot 2018-06-08 at 2.39.21 PM.png
1,1.2743717815064801,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.37.01 PM.png,Screen Shot 2018-06-07 at 2.37.01 PM.png
1,1.276541143742209,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.11.41 PM.png,Screen Shot 2018-06-08 at 5.11.41 PM.png
1,1.2836613487728503,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.15.39 PM.png,Screen Shot 2018-06-08 at 5.15.39 PM.png
1,1.2837881364020571,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.46.44 PM.png,Screen Shot 2018-06-08 at 2.46.44 PM.png
1,1.284168424182228,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.52.22 PM.png,Screen Shot 2018-06-07 at 2.52.22 PM.png
1,1.2912465714701176,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.38.47 PM.png,Screen Shot 2018-06-08 at 2.38.47 PM.png
1,1.2982861298650619,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.18.26 PM.png,Screen Shot 2018-06-08 at 5.18.26 PM.png
1,1.2994139303932368,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.40.13 PM.png,Screen Shot 2018-06-08 at 2.40.13 PM.png
1,1.3002904323009277,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.39.26 PM.png,Screen Shot 2018-06-07 at 2.39.26 PM.png
1,1.310886905559235,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.33.18 PM.png,Screen Shot 2018-06-08 at 5.33.18 PM.png
1,1.338288319085241,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.04.11 PM.png,Screen Shot 2018-06-08 at 5.04.11 PM.png
1,1.3416893114031032,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.45.44 PM.png,Screen Shot 2018-06-07 at 2.45.44 PM.png
1,1.353525489231732,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.45.18 PM.png,Screen Shot 2018-06-07 at 2.45.18 PM.png
1,1.36978176485648,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.50.55 PM.png,Screen Shot 2018-06-08 at 2.50.55 PM.png
1,1.3707320124663318,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.40.46 PM.png,Screen Shot 2018-06-08 at 2.40.46 PM.png
1,1.404860424561814,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.50.22 PM.png,Screen Shot 2018-06-08 at 2.50.22 PM.png
1,1.4439393815184902,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.14.48 PM.png,Screen Shot 2018-06-08 at 5.14.48 PM.png
1,1.4716283852136947,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.37.20 PM.png,Screen Shot 2018-06-07 at 2.37.20 PM.png
1,1.49500034838346,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.42.52 PM.png,Screen Shot 2018-06-08 at 2.42.52 PM.png
1,1.5002169981928168,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.28.12 PM.png,Screen Shot 2018-06-08 at 2.28.12 PM.png
1,1.5853537000198619,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.18.16 PM.png,Screen Shot 2018-06-08 at 5.18.16 PM.png
1,1.811691630079468,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.37.43 PM.png,Screen Shot 2018-06-07 at 2.37.43 PM.png
1,1.8492150643358567,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.36.18 PM.png,Screen Shot 2018-06-08 at 2.36.18 PM.png
1,1.9000925141950327,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.26.47 PM.png,Screen Shot 2018-06-08 at 5.26.47 PM.png
1,2.217575980472071,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.06.33 PM.png,Screen Shot 2018-06-08 at 5.06.33 PM.png
1,2.4252496649829682,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.28.32 PM.png,Screen Shot 2018-06-08 at 5.28.32 PM.png
1,2.4998697882756478,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.28.15 PM.png,Screen Shot 2018-06-08 at 5.28.15 PM.png
1,2.54170935756497,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.28.38 PM.png,Screen Shot 2018-06-08 at 5.28.38 PM.png
1,5.648677020624682,RipeApple,RipeApple,False,vertical_flip_Screen Shot 2018-06-08 at 5.00.12 PM.png,vertical_flip_Screen Shot 2018-06-08 at 5.10.11 PM.png
2,0.9834238129277394,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 3.05.29 PM.png,Screen Shot 2018-06-07 at 3.05.29 PM.png
2,0.9977187521207234,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.25.26 PM.png,Screen Shot 2018-06-07 at 2.25.26 PM.png
2,1.013419078746136,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.27.49 PM.png,Screen Shot 2018-06-08 at 5.27.49 PM.png
2,1.0137402383418217,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.38.04 PM.png,Screen Shot 2018-06-07 at 2.38.04 PM.png
2,1.021258414898012,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.06.40 PM.png,Screen Shot 2018-06-08 at 5.06.40 PM.png
2,1.0433320021290762,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 3.02.18 PM.png,Screen Shot 2018-06-07 at 3.02.18 PM.png
2,1.0578944299881723,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.20.32 PM.png,Screen Shot 2018-06-08 at 5.20.32 PM.png
2,1.0865836656696068,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.05.48 PM.png,Screen Shot 2018-06-08 at 5.05.48 PM.png
2,1.087332362558324,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 3.05.46 PM.png,Screen Shot 2018-06-07 at 3.05.46 PM.png
2,1.1157023199163236,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.52.20 PM.png,Screen Shot 2018-06-08 at 2.52.20 PM.png
2,1.1283226396588286,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.26.34 PM.png,Screen Shot 2018-06-08 at 2.26.34 PM.png
2,1.1288994917617776,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.35.21 PM.png,Screen Shot 2018-06-07 at 2.35.21 PM.png
2,1.129187807305174,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.47.35 PM.png,Screen Shot 2018-06-07 at 2.47.35 PM.png
2,1.1450755069717746,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.42.22 PM.png,Screen Shot 2018-06-08 at 2.42.22 PM.png
2,1.1508884701974094,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.02.24 PM.png,Screen Shot 2018-06-08 at 5.02.24 PM.png
2,1.1523018177398952,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.23.07 PM.png,Screen Shot 2018-06-08 at 5.23.07 PM.png
2,1.1523018177398952,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.41.23 PM.png,Screen Shot 2018-06-07 at 2.41.23 PM.png
2,1.1773137680046613,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 3.03.38 PM.png,Screen Shot 2018-06-07 at 3.03.38 PM.png
2,1.1813161357147375,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.03.10 PM.png,Screen Shot 2018-06-08 at 5.03.10 PM.png
2,1.184205957593526,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.59.38 PM.png,Screen Shot 2018-06-07 at 2.59.38 PM.png
2,1.1844808110166525,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.42.25 PM.png,Screen Shot 2018-06-07 at 2.42.25 PM.png
2,1.187637053494599,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.29.55 PM.png,Screen Shot 2018-06-08 at 2.29.55 PM.png
2,1.1887329126006396,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.15.34 PM.png,Screen Shot 2018-06-08 at 5.15.34 PM.png
2,1.1892804634876222,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.15.20 PM.png,Screen Shot 2018-06-07 at 2.15.20 PM.png
2,1.1895541444171425,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.56.34 PM.png,Screen Shot 2018-06-07 at 2.56.34 PM.png
2,1.1921509796721779,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.32.10 PM.png,Screen Shot 2018-06-08 at 2.32.10 PM.png
2,1.1989578808281798,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.12.34 PM.png,Screen Shot 2018-06-08 at 5.12.34 PM.png
2,1.1992293532375977,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.20.42 PM.png,Screen Shot 2018-06-08 at 5.20.42 PM.png
2,1.2012634407850207,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.49.27 PM.png,Screen Shot 2018-06-08 at 2.49.27 PM.png
2,1.204375702732886,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 3.04.41 PM.png,Screen Shot 2018-06-07 at 3.04.41 PM.png
2,1.2064011131598533,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.29.33 PM.png,Screen Shot 2018-06-08 at 2.29.33 PM.png
2,1.2140668570277888,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.44.54 PM.png,Screen Shot 2018-06-08 at 2.44.54 PM.png
2,1.2192840710159931,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.47.09 PM.png,Screen Shot 2018-06-08 at 2.47.09 PM.png
2,1.2204848763230673,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.09.10 PM.png,Screen Shot 2018-06-08 at 5.09.10 PM.png
2,1.2239472517228838,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.27.13 PM.png,Screen Shot 2018-06-08 at 5.27.13 PM.png
2,1.228062710464467,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.00.18 PM.png,Screen Shot 2018-06-08 at 5.00.18 PM.png
2,1.2334846472494094,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.47.03 PM.png,Screen Shot 2018-06-08 at 2.47.03 PM.png
2,1.241638702145945,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.33.04 PM.png,Screen Shot 2018-06-08 at 2.33.04 PM.png
2,1.2430798026809595,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.55.52 PM.png,Screen Shot 2018-06-07 at 2.55.52 PM.png
2,1.243734296383275,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.11.52 PM.png,Screen Shot 2018-06-08 at 5.11.52 PM.png
2,1.2455650491510537,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 3.05.53 PM.png,Screen Shot 2018-06-07 at 3.05.53 PM.png
2,1.2468710839537502,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.16.16 PM.png,Screen Shot 2018-06-08 at 5.16.16 PM.png
2,1.2550678517514502,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.33.49 PM.png,Screen Shot 2018-06-08 at 2.33.49 PM.png
2,1.2562344526401112,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.45.05 PM.png,Screen Shot 2018-06-08 at 2.45.05 PM.png
2,1.256752594321306,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.40.00 PM.png,Screen Shot 2018-06-07 at 2.40.00 PM.png
2,1.265013998605022,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.10.21 PM.png,Screen Shot 2018-06-08 at 5.10.21 PM.png
2,1.269124534209836,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.16.41 PM.png,Screen Shot 2018-06-07 at 2.16.41 PM.png
2,1.2704063490343027,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.26.24 PM.png,Screen Shot 2018-06-08 at 5.26.24 PM.png
2,1.2753931175001167,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.56.57 PM.png,Screen Shot 2018-06-07 at 2.56.57 PM.png
2,1.278579534092424,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.15.28 PM.png,Screen Shot 2018-06-08 at 5.15.28 PM.png
2,1.28188500524293,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.33.38 PM.png,Screen Shot 2018-06-07 at 2.33.38 PM.png
2,1.2855618502558845,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.41.54 PM.png,Screen Shot 2018-06-08 at 2.41.54 PM.png
2,1.301666599978658,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.33.28 PM.png,Screen Shot 2018-06-08 at 2.33.28 PM.png
2,1.3069077291454052,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.58.17 PM.png,Screen Shot 2018-06-07 at 2.58.17 PM.png
2,1.3079036582128925,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.21.31 PM.png,Screen Shot 2018-06-08 at 5.21.31 PM.png
2,1.3093961314921725,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.35.32 PM.png,Screen Shot 2018-06-08 at 2.35.32 PM.png
2,1.3122519606894605,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 3.03.46 PM.png,Screen Shot 2018-06-07 at 3.03.46 PM.png
2,1.3393824369835525,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 3.02.02 PM.png,Screen Shot 2018-06-07 at 3.02.02 PM.png
2,1.3497926152437887,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 3.05.13 PM.png,Screen Shot 2018-06-07 at 3.05.13 PM.png
2,1.3645435744844012,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.02.48 PM.png,Screen Shot 2018-06-08 at 5.02.48 PM.png
2,1.3746448404951732,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.35.10 PM.png,Screen Shot 2018-06-07 at 2.35.10 PM.png
2,1.3793727816777208,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 3.06.11 PM.png,Screen Shot 2018-06-07 at 3.06.11 PM.png
2,1.3888975694173178,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.18.13 PM.png,Screen Shot 2018-06-07 at 2.18.13 PM.png
2,1.3998697856110285,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.24.47 PM.png,Screen Shot 2018-06-07 at 2.24.47 PM.png
2,1.440327834499262,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.33.05 PM.png,Screen Shot 2018-06-08 at 5.33.05 PM.png
2,1.5230434853717518,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 3.02.51 PM.png,Screen Shot 2018-06-07 at 3.02.51 PM.png
2,1.5408922604560429,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.54.58 PM.png,Screen Shot 2018-06-07 at 2.54.58 PM.png
2,1.5689450409962316,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.50.43 PM.png,Screen Shot 2018-06-07 at 2.50.43 PM.png
2,1.5699820858850588,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.25.22 PM.png,Screen Shot 2018-06-08 at 5.25.22 PM.png
2,1.5875082020785487,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.32.42 PM.png,Screen Shot 2018-06-08 at 2.32.42 PM.png
2,1.5952811272625274,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.33.33 PM.png,Screen Shot 2018-06-08 at 5.33.33 PM.png
2,1.6156582443388205,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.41.16 PM.png,Screen Shot 2018-06-08 at 2.41.16 PM.png
2,1.6884642306940747,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.26.52 PM.png,Screen Shot 2018-06-08 at 5.26.52 PM.png
2,1.7280995703373114,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.26.41 PM.png,Screen Shot 2018-06-08 at 5.26.41 PM.png
2,1.9297560294849019,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.10.29 PM.png,Screen Shot 2018-06-08 at 5.10.29 PM.png
2,1.9303463365848799,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.08.58 PM.png,Screen Shot 2018-06-08 at 5.08.58 PM.png
2,1.9483900939835774,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.22.20 PM.png,Screen Shot 2018-06-08 at 5.22.20 PM.png
2,1.9750230747597186,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.36.31 PM.png,Screen Shot 2018-06-08 at 2.36.31 PM.png
2,1.9990231989649345,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.10.53 PM.png,Screen Shot 2018-06-08 at 5.10.53 PM.png
2,2.019597990112554,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.05.18 PM.png,Screen Shot 2018-06-08 at 5.05.18 PM.png
2,2.0761072597933534,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.22.27 PM.png,Screen Shot 2018-06-08 at 5.22.27 PM.png
2,2.0815096184420256,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.21.56 PM.png,Screen Shot 2018-06-08 at 5.21.56 PM.png
2,2.1200923722014253,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.28.48 PM.png,Screen Shot 2018-06-08 at 5.28.48 PM.png
2,2.165063509461097,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.05.12 PM.png,Screen Shot 2018-06-08 at 5.05.12 PM.png
2,2.191068517869763,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.06.23 PM.png,Screen Shot 2018-06-08 at 5.06.23 PM.png
2,2.3204396359670008,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.22.35 PM.png,Screen Shot 2018-06-08 at 5.22.35 PM.png
2,2.5144763164192527,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.04.59 PM.png,Screen Shot 2018-06-08 at 5.04.59 PM.png
2,5.328193731228248,RottenApple,RottenApple,False,vertical_flip_Screen Shot 2018-06-07 at 2.41.32 PM.png,vertical_flip_Screen Shot 2018-06-07 at 2.42.25 PM.png
2,5.423953432076398,RottenApple,RottenApple,False,translation_Screen Shot 2018-06-07 at 2.41.32 PM.png,translation_Screen Shot 2018-06-07 at 2.42.25 PM.png
2,5.494581848284726,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.42.25 PM.png,Screen Shot 2018-06-07 at 2.41.32 PM.png
3,1.09181376235449,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.47.01 PM.png,Screen Shot 2018-06-07 at 2.47.01 PM.png
3,1.1440800980846286,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 3.04.24 PM.png,Screen Shot 2018-06-07 at 3.04.24 PM.png
3,1.1493317804997245,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.12.29 PM.png,Screen Shot 2018-06-08 at 5.12.29 PM.png
3,1.1705200500205026,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 3.00.56 PM.png,Screen Shot 2018-06-07 at 3.00.56 PM.png
3,1.1757920645958906,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.36.43 PM.png,Screen Shot 2018-06-08 at 2.36.43 PM.png
3,1.183105905375057,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.02.31 PM.png,Screen Shot 2018-06-08 at 5.02.31 PM.png
3,1.1854422961494162,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.22.00 PM.png,Screen Shot 2018-06-07 at 2.22.00 PM.png
3,1.1984147515224715,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.41.44 PM.png,Screen Shot 2018-06-08 at 2.41.44 PM.png
3,1.235067052835594,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.26.36 PM.png,Screen Shot 2018-06-08 at 5.26.36 PM.png
3,1.2498697848842761,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.31.43 PM.png,Screen Shot 2018-06-07 at 2.31.43 PM.png
3,1.257141060435675,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.01.29 PM.png,Screen Shot 2018-06-08 at 5.01.29 PM.png
3,1.269637415432716,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.33.27 PM.png,Screen Shot 2018-06-08 at 5.33.27 PM.png
3,1.278579534092424,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.35.03 PM.png,Screen Shot 2018-06-08 at 2.35.03 PM.png
3,1.280995909764482,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 3.06.51 PM.png,Screen Shot 2018-06-07 at 3.06.51 PM.png
3,1.282900359861721,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.50.31 PM.png,Screen Shot 2018-06-07 at 2.50.31 PM.png
3,1.2964042820432213,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.57.42 PM.png,Screen Shot 2018-06-07 at 2.57.42 PM.png
3,1.3052877237094764,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.06.10 PM.png,Screen Shot 2018-06-08 at 5.06.10 PM.png
3,1.3117557413634597,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.44.59 PM.png,Screen Shot 2018-06-07 at 2.44.59 PM.png
3,1.3196728603458256,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.54.49 PM.png,Screen Shot 2018-06-07 at 2.54.49 PM.png
3,1.3351224975010096,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.02.54 PM.png,Screen Shot 2018-06-08 at 5.02.54 PM.png
3,1.4049762750072805,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 3.04.35 PM.png,Screen Shot 2018-06-07 at 3.04.35 PM.png
3,1.4615292362225716,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.52.00 PM.png,Screen Shot 2018-06-07 at 2.52.00 PM.png
3,1.4742803682362005,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.23.40 PM.png,Screen Shot 2018-06-07 at 2.23.40 PM.png
3,1.5031434077181947,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 3.03.21 PM.png,Screen Shot 2018-06-07 at 3.03.21 PM.png
3,1.5466908560428831,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.47.54 PM.png,Screen Shot 2018-06-08 at 2.47.54 PM.png
3,1.5818592370477638,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.51.55 PM.png,Screen Shot 2018-06-08 at 2.51.55 PM.png
3,1.6067687229861884,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 3.01.21 PM.png,Screen Shot 2018-06-07 at 3.01.21 PM.png
